"DataMatricula","idUsuario","idAluno","Matricula","idCurso","idPeriodo","idTurma","ordemAluno","idOcorrenciasAcademicas","idClassificacao_de_Ocorrencias","Motivo","Destino","Solicitante","Observacao","DataSolicitacao","DataMatriculaConf","DataReserva","Especial","modalidade_aula_id","grupo_aula_id","naoExibirHistorico","id_antigo"
2019-09-30 00:00:00,,"190086","2046112190086",1,"202000",112,15,,1,,,,,,,,0,,,,2038
2019-10-25 00:00:00,,"180111","2046112180111",1,"202000",112,6,,1,,,,,,,,0,,,,2337
2019-12-02 00:00:00,,"190102","2046112190102",1,"202000",112,1,,1,,,,,,,,0,,,,2371
2019-12-05 00:00:00,,"190111","2046112190111",1,"202000",112,4,,1,,,,,,,,0,,,,2381
2019-12-12 00:00:00,,"190118","2046112190118",1,"202000",112,8,,1,,,,,,,,0,,,,2398
2020-01-07 00:00:00,,"200017","2046112200017",1,"202000",112,2,,1,,,,,,,,0,,,,2469
2020-01-15 00:00:00,,"170054","2046112170054",1,"202000",112,16,,1,,,,,,,,0,,,,2518
2020-01-16 00:00:00,,"200055","2046112200055",1,"202000",112,7,,1,,,,,,,,0,,,,2528
2019-09-30 00:00:00,,"150034","2047113150034",1,"202000",113,1,,1,,,,,,,,0,,,,2040
2019-09-30 00:00:00,,"160112","2047113160112",1,"202000",113,13,,1,,,,,,,,0,,,,2042
2019-09-30 00:00:00,,"160135","2047113160135",1,"202000",113,16,,1,,,,,,,,0,,,,2058
2019-09-30 00:00:00,,"160140","2047113160140",1,"202000",113,11,,1,,,,,,,,0,,,,2054
2019-09-30 00:00:00,,"160143","2047113160143",1,"202000",113,15,,1,,,,,,,,0,,,,2057
2019-09-30 00:00:00,,"160145","2047113160145",1,"202000",113,12,,1,,,,,,,,0,,,,2055
2019-09-30 00:00:00,,"160156","2047113160156",1,"202000",113,2,,1,,,,,,,,0,,,,2047
2019-09-30 00:00:00,,"160157","2047113160157",1,"202000",113,14,,1,,,,,,,,0,,,,2056
2019-09-30 00:00:00,,"170017","2047113170017",1,"202000",113,20,,1,,,,,,,,0,,,,2060
2019-09-30 00:00:00,,"170019","2047113170019",1,"202000",113,4,,1,,,,,,,,0,,,,2048
2019-09-30 00:00:00,,"170022","2047113170022",1,"202000",113,8,,1,,,,,,,,0,,,,2041
2019-09-30 00:00:00,,"170023","2047113170023",1,"202000",113,9,,1,,,,,,,,0,,,,2052
2019-09-30 00:00:00,,"170041","2047113170041",1,"202000",113,6,,1,,,,,,,,0,,,,2050
2019-09-30 00:00:00,,"170101","2047113170101",1,"202000",113,19,,1,,,,,,,,0,,,,2045
2019-09-30 00:00:00,,"170106","2047113170106",1,"202000",113,17,,1,,,,,,,,0,,,,2059
2019-09-30 00:00:00,,"170107","2047113170107",1,"202000",113,10,,1,,,,,,,,0,,,,2053
2019-09-30 00:00:00,,"180107","2047113180107",1,"202000",113,21,,1,,,,,,,,0,,,,2046
2019-09-30 00:00:00,,"190077","2047113190077",1,"202000",113,5,,1,,,,,,,,0,,,,2049
2019-12-05 00:00:00,,"160151","2047113160151",1,"202000",113,18,,1,,,,,,,,0,,,,2383
2020-01-10 00:00:00,,"170007","2047113170007",1,"202000",113,7,,1,,,,,,,,0,,,,2496
2020-07-14 00:00:00,,"170010","2047113170010",1,"202000",113,3,,1,,,,,,,,0,,,,2698
2019-09-30 00:00:00,,"160116","2047114160116",1,"202000",114,5,,1,,,,,,,,0,,,,1939
2019-09-30 00:00:00,,"170025","2047114170025",1,"202000",114,4,,1,,,,,,,,0,,,,2069
2019-09-30 00:00:00,,"170033","2047114170033",1,"202000",114,14,,1,,,,,,,,0,,,,2077
2019-09-30 00:00:00,,"170038","2047114170038",1,"202000",114,17,,1,,,,,,,,0,,,,2078
2019-09-30 00:00:00,,"170045","2047114170045",1,"202000",114,11,,1,,,,,,,,0,,,,2065
2019-09-30 00:00:00,,"170084","2047114170084",1,"202000",114,2,,1,,,,,,,,0,,,,2061
2019-09-30 00:00:00,,"170085","2047114170085",1,"202000",114,3,,1,,,,,,,,0,,,,2067
2019-09-30 00:00:00,,"170118","2047114170118",1,"202000",114,12,,1,,,,,,,,0,,,,2075
2019-09-30 00:00:00,,"170119","2047114170119",1,"202000",114,16,,1,,,,,,,,0,,,,2066
2019-09-30 00:00:00,,"170129","2047114170129",1,"202000",114,13,,1,,,,,,,,0,,,,2076
2019-09-30 00:00:00,,"180004","2047114180004",1,"202000",114,9,,1,,,,,,,,0,,,,2072
2019-09-30 00:00:00,,"180013","2047114180013",1,"202000",114,10,,1,,,,,,,,0,,,,2074
2020-01-06 00:00:00,,"200006","2047114200006",1,"202000",114,1,,1,,,,,,,,0,,,,2456
2020-01-10 00:00:00,,"170121","2047114170121",1,"202000",114,8,,1,,,,,,,,0,,,,2499
2020-01-15 00:00:00,,"200051","2047114200051",1,"202000",114,7,,1,,,,,,,,0,,,,2522
2020-02-04 00:00:00,,"190012","2047114190012",1,"202000",114,6,,1,,,,,,,,0,,,,2643
2020-02-12 00:00:00,,"200079","2047114200079",1,"202000",114,15,,1,,,,,,,,0,,,,2673
2019-12-04 00:00:00,,"190109","2045115190109",1,"202000",115,2,,1,,,,,,,,0,,,,2378
2019-12-12 00:00:00,,"190119","2045115190119",1,"202000",115,5,,1,,,,,,,,0,,,,2399
2019-12-16 00:00:00,,"190125","2045115190125",1,"202000",115,4,,1,,,,,,,,0,,,,2409
2019-12-17 00:00:00,,"190127","2045115190127",1,"202000",115,1,,1,,,,,,,,0,,,,2411
2019-12-18 00:00:00,,"190085","2045115190085",1,"202000",115,3,,1,,,,,,,,0,,,,2418
2020-01-06 00:00:00,,"200014","2045115200014",1,"202000",115,8,,1,,,,,,,,0,,,,2465
2019-10-03 00:00:00,,"150074","2031122150074",5,"202000",122,18,,1,,,,,,,,0,,,,2278
2019-10-03 00:00:00,,"150076","2031122150076",5,"202000",122,12,,1,,,,,,,,0,,,,2274
2019-10-03 00:00:00,,"150082","2031122150082",5,"202000",122,4,,1,,,,,,,,0,,,,2269
2019-10-03 00:00:00,,"150090","2031122150090",5,"202000",122,7,,1,,,,,,,,0,,,,2270
2019-10-03 00:00:00,,"150091","2031122150091",5,"202000",122,26,,1,,,,,,,,0,,,,2282
2019-10-03 00:00:00,,"160016","2031122160016",5,"202000",122,24,,1,,,,,,,,0,,,,2281
2019-10-03 00:00:00,,"160028","2031122160028",5,"202000",122,10,,1,,,,,,,,0,,,,2272
2019-10-03 00:00:00,,"160054","2031122160054",5,"202000",122,17,,1,,,,,,,,0,,,,2277
2019-10-03 00:00:00,,"160085","2031122160085",5,"202000",122,22,,1,,,,,,,,0,,,,2280
2019-10-03 00:00:00,,"170026","2031122170026",5,"202000",122,3,,1,,,,,,,,0,,,,2268
2019-10-03 00:00:00,,"190040","2031122190040",5,"202000",122,19,,1,,,,,,,,0,,,,2266
2019-12-13 00:00:00,,"180101","2031122180101",5,"202000",122,25,,1,,,,,,,,0,,,,2403
2019-12-13 00:00:00,,"190114","2031122190114",5,"202000",122,5,,1,,,,,,,,0,,,,2402
2019-12-17 00:00:00,,"160048","2031122160048",5,"202000",122,6,,1,,,,,,,,0,,,,2414
2019-12-17 00:00:00,,"190128","2031122190128",5,"202000",122,2,,1,,,,,,,,0,,,,2412
2019-12-20 00:00:00,,"190141","2031122190141",5,"202000",122,9,,1,,,,,,,,0,,,,2442
2020-01-06 00:00:00,,"200003","2031122200003",5,"202000",122,27,,1,,,,,,,,0,,,,2453
2020-01-06 00:00:00,,"200004","2031122200004",5,"202000",122,23,,1,,,,,,,,0,,,,2454
2020-01-06 00:00:00,,"200010","2031122200010",5,"202000",122,21,,1,,,,,,,,0,,,,2461
2020-01-30 00:00:00,,"190020","2031122190020",5,"202000",122,20,,1,,,,,,,,0,,,,2598
2020-03-02 00:00:00,,"200086","2031122200086",5,"202000",122,16,,1,,,,,,,,0,,,,2684
2019-10-03 00:00:00,,"150020","2034123150020",5,"202000",123,8,,1,,,,,,,,0,,,,2304
2019-10-03 00:00:00,,"150053","2034123150053",5,"202000",123,21,,1,,,,,,,,0,,,,2296
2019-10-03 00:00:00,,"150086","2034123150086",5,"202000",123,22,,1,,,,,,,,0,,,,2297
2019-10-03 00:00:00,,"150102","2034123150102",5,"202000",123,7,,1,,,,,,,,0,,,,2289
2019-10-03 00:00:00,,"150119","2034123150119",5,"202000",123,18,,1,,,,,,,,0,,,,2293
2019-10-03 00:00:00,,"160035","2034123160035",5,"202000",123,11,,1,,,,,,,,0,,,,2285
2019-10-03 00:00:00,,"160062","2034123160062",5,"202000",123,13,,1,,,,,,,,0,,,,2291
2019-10-03 00:00:00,,"160106","2034123160106",5,"202000",123,2,,1,,,,,,,,0,,,,2288
2019-10-03 00:00:00,,"170001","2034123170001",5,"202000",123,19,,1,,,,,,,,0,,,,2294
2019-10-03 00:00:00,,"180006","2034123180006",5,"202000",123,10,,1,,,,,,,,0,,,,2290
2019-10-03 00:00:00,,"180120","2034123180120",5,"202000",123,1,,1,,,,,,,,0,,,,2287
2019-10-03 00:00:00,,"190080","2034123190080",5,"202000",123,15,,1,,,,,,,,0,,,,2286
2019-12-02 00:00:00,,"190103","2034123190103",5,"202000",123,5,,1,,,,,,,,0,,,,2372
2020-01-06 00:00:00,,"200002","2034123200002",5,"202000",123,6,,1,,,,,,,,0,,,,2452
2020-01-06 00:00:00,,"200005","2034123200005",5,"202000",123,20,,1,,,,,,,,0,,,,2455
2020-01-08 00:00:00,,"200024","2034123200024",5,"202000",123,9,,1,,,,,,,,0,,,,2480
2020-01-14 00:00:00,,"200046","2034123200046",5,"202000",123,12,,1,,,,,,,,0,,,,2514
2020-01-17 00:00:00,,"200058","2034123200058",5,"202000",123,23,,1,,,,,,,,0,,,,2536
2020-01-22 00:00:00,,"160056","2034123160056",5,"202000",123,16,,1,,,,,,,,0,,,,2553
2020-01-23 00:00:00,,"150058","2034123150058",5,"202000",123,4,,1,,,,,,,,0,,,,2563
2020-02-11 00:00:00,,"200077","2034123200077",5,"202000",123,17,,1,,,,,,,,0,,,,2669
2020-02-17 00:00:00,,"160015","2034123160015",5,"202000",123,3,,1,,,,,,,,0,,,,2675
2020-02-18 00:00:00,,"200081","2034123200081",5,"202000",123,14,,1,,,,,,,,0,,,,2677
2019-10-03 00:00:00,,"150081","2035124150081",5,"202000",124,26,,1,,,,,,,,0,,,,2317
2019-10-03 00:00:00,,"150099","2035124150099",5,"202000",124,1,,1,,,,,,,,0,,,,2307
2019-10-03 00:00:00,,"150100","2035124150100",5,"202000",124,12,,1,,,,,,,,0,,,,2311
2019-10-03 00:00:00,,"150109","2035124150109",5,"202000",124,19,,1,,,,,,,,0,,,,2315
2019-10-03 00:00:00,,"150112","2035124150112",5,"202000",124,30,,1,,,,,,,,0,,,,2320
2019-10-03 00:00:00,,"160003","2035124160003",5,"202000",124,7,,1,,,,,,,,0,,,,2301
2019-10-03 00:00:00,,"160010","2035124160010",5,"202000",124,16,,1,,,,,,,,0,,,,2313
2019-10-03 00:00:00,,"160012","2035124160012",5,"202000",124,18,,1,,,,,,,,0,,,,2303
2019-10-03 00:00:00,,"160076","2035124160076",5,"202000",124,14,,1,,,,,,,,0,,,,2312
2019-10-03 00:00:00,,"160104","2035124160104",5,"202000",124,24,,1,,,,,,,,0,,,,2305
2019-10-03 00:00:00,,"170015","2035124170015",5,"202000",124,10,,1,,,,,,,,0,,,,2302
2019-10-03 00:00:00,,"170124","2035124170124",5,"202000",124,3,,1,,,,,,,,0,,,,2299
2019-10-03 00:00:00,,"180001","2035124180001",5,"202000",124,33,,1,,,,,,,,0,,,,2322
2019-10-03 00:00:00,,"180023","2035124180023",5,"202000",124,5,,1,,,,,,,,0,,,,2300
2019-10-03 00:00:00,,"190005","2035124190005",5,"202000",124,27,,1,,,,,,,,0,,,,2318
2019-10-03 00:00:00,,"190074","2035124190074",5,"202000",124,17,,1,,,,,,,,0,,,,2314
2019-11-18 00:00:00,,"190095","2035124190095",5,"202000",124,9,,1,,,,,,,,0,,,,2356
2019-12-11 00:00:00,,"190116","2035124190116",5,"202000",124,4,,1,,,,,,,,0,,,,2395
2019-12-18 00:00:00,,"190130","2035124190130",5,"202000",124,21,,1,,,,,,,,0,,,,2417
2019-12-20 00:00:00,,"190136","2035124190136",5,"202000",124,22,,1,,,,,,,,0,,,,2435
2019-12-20 00:00:00,,"190140","2035124190140",5,"202000",124,20,,1,,,,,,,,0,,,,2441
2019-12-20 00:00:00,,"190143","2035124190143",5,"202000",124,8,,1,,,,,,,,0,,,,2444
2019-12-20 00:00:00,,"190147","2035124190147",5,"202000",124,29,,1,,,,,,,,0,,,,2450
2020-01-06 00:00:00,,"200013","2035124200013",5,"202000",124,2,,1,,,,,,,,0,,,,2463
2020-01-07 00:00:00,,"160153","2035124160153",5,"202000",124,15,,1,,,,,,,,0,,,,2466
2019-10-02 00:00:00,,"150031","208129150031",2,"202000",129,2,,1,,,,,,,,0,,,,2147
2019-10-02 00:00:00,,"150035","208129150035",2,"202000",129,11,,1,,,,,,,,0,,,,2161
2019-10-02 00:00:00,,"150057","208129150057",2,"202000",129,17,,1,,,,,,,,0,,,,2166
2019-10-02 00:00:00,,"150113","208129150113",2,"202000",129,10,,1,,,,,,,,0,,,,2148
2019-10-02 00:00:00,,"160046","208129160046",2,"202000",129,3,,1,,,,,,,,0,,,,2155
2019-10-02 00:00:00,,"160068","208129160068",2,"202000",129,14,,1,,,,,,,,0,,,,2163
2019-10-02 00:00:00,,"160123","208129160123",2,"202000",129,1,,1,,,,,,,,0,,,,2146
2019-10-02 00:00:00,,"160154","208129160154",2,"202000",129,4,,1,,,,,,,,0,,,,2156
2019-10-02 00:00:00,,"170039","208129170039",2,"202000",129,13,,1,,,,,,,,0,,,,2162
2019-10-02 00:00:00,,"190002","208129190002",2,"202000",129,19,,1,,,,,,,,0,,,,2151
2019-12-20 00:00:00,,"190139","208129190139",2,"202000",129,7,,1,,,,,,,,0,,,,2439
2020-01-07 00:00:00,,"200018","208129200018",2,"202000",129,15,,1,,,,,,,,0,,,,2470
2020-01-08 00:00:00,,"160031","208129160031",2,"202000",129,9,,1,,,,,,,,0,,,,2483
2020-01-23 00:00:00,,"200066","208129200066",2,"202000",129,20,,1,,,,,,,,0,,,,2570
2020-01-24 00:00:00,,"170027","208129170027",2,"202000",129,16,,1,,,,,,,,0,,,,2573
2020-02-03 00:00:00,,"160008","208129160008",2,"202000",129,6,,1,,,,,,,,0,,,,2619
2020-02-04 00:00:00,,"190011","208129190011",2,"202000",129,12,,1,,,,,,,,0,,,,2642
2019-10-02 00:00:00,,"150004","2016130150004",2,"202000",130,6,,1,,,,,,,,0,,,,2178
2019-10-02 00:00:00,,"150013","2016130150013",2,"202000",130,3,,1,,,,,,,,0,,,,2170
2019-10-02 00:00:00,,"150045","2016130150045",2,"202000",130,15,,1,,,,,,,,0,,,,2182
2019-10-02 00:00:00,,"150060","2016130150060",2,"202000",130,17,,1,,,,,,,,0,,,,2183
2019-10-02 00:00:00,,"150071","2016130150071",2,"202000",130,2,,1,,,,,,,,0,,,,2169
2019-10-02 00:00:00,,"150078","2016130150078",2,"202000",130,13,,1,,,,,,,,0,,,,2181
2019-10-02 00:00:00,,"150088","2016130150088",2,"202000",130,19,,1,,,,,,,,0,,,,2185
2019-10-02 00:00:00,,"160004","2016130160004",2,"202000",130,12,,1,,,,,,,,0,,,,2180
2019-10-02 00:00:00,,"160053","2016130160053",2,"202000",130,11,,1,,,,,,,,0,,,,2173
2019-10-02 00:00:00,,"160092","2016130160092",2,"202000",130,5,,1,,,,,,,,0,,,,2177
2019-10-02 00:00:00,,"180010","2016130180010",2,"202000",130,18,,1,,,,,,,,0,,,,2184
2019-10-02 00:00:00,,"180028","2016130180028",2,"202000",130,14,,1,,,,,,,,0,,,,2174
2019-11-25 00:00:00,,"160103","2016130160103",2,"202000",130,8,,1,,,,,,,,0,,,,2362
2019-12-10 00:00:00,,"150052","2016130150052",2,"202000",130,4,,1,,,,,,,,0,,,,2387
2019-12-11 00:00:00,,"160009","2016130160009",2,"202000",130,10,,1,,,,,,,,0,,,,2393
2020-01-10 00:00:00,,"190008","2016130190008",2,"202000",130,1,,1,,,,,,,,0,,,,2494
2020-01-13 00:00:00,,"200041","2016130200041",2,"202000",130,9,,1,,,,,,,,0,,,,2506
2020-01-15 00:00:00,,"200052","2016130200052",2,"202000",130,7,,1,,,,,,,,0,,,,2523
2020-01-29 00:00:00,,"200070","2016130200070",2,"202000",130,16,,1,,,,,,,,0,,,,2592
2019-10-02 00:00:00,,"150051","2016131150051",2,"202000",131,17,,1,,,,,,,,0,,,,2201
2019-10-02 00:00:00,,"150110","2016131150110",2,"202000",131,18,,1,,,,,,,,0,,,,2202
2019-10-02 00:00:00,,"160023","2016131160023",2,"202000",131,8,,1,,,,,,,,0,,,,2196
2019-10-02 00:00:00,,"160051","2016131160051",2,"202000",131,19,,1,,,,,,,,0,,,,2203
2019-10-02 00:00:00,,"160055","2016131160055",2,"202000",131,2,,1,,,,,,,,0,,,,2190
2019-10-02 00:00:00,,"160084","2016131160084",2,"202000",131,4,,1,,,,,,,,0,,,,2186
2019-10-02 00:00:00,,"160136","2016131160136",2,"202000",131,14,,1,,,,,,,,0,,,,2199
2019-10-02 00:00:00,,"160167","2016131160167",2,"202000",131,7,,1,,,,,,,,0,,,,2195
2019-10-02 00:00:00,,"170012","2016131170012",2,"202000",131,3,,1,,,,,,,,0,,,,2192
2019-10-02 00:00:00,,"170056","2016131170056",2,"202000",131,5,,1,,,,,,,,0,,,,2193
2019-10-02 00:00:00,,"170123","2016131170123",2,"202000",131,12,,1,,,,,,,,0,,,,2188
2019-10-02 00:00:00,,"180014","2016131180014",2,"202000",131,9,,1,,,,,,,,0,,,,2197
2019-10-02 00:00:00,,"180019","2016131180019",2,"202000",131,6,,1,,,,,,,,0,,,,2187
2019-10-02 00:00:00,,"180034","2016131180034",2,"202000",131,16,,1,,,,,,,,0,,,,2200
2019-10-02 00:00:00,,"180083","2016131180083",2,"202000",131,20,,1,,,,,,,,0,,,,2204
2019-12-10 00:00:00,,"150049","2016131150049",2,"202000",131,13,,1,,,,,,,,0,,,,2388
2019-12-10 00:00:00,,"160138","2016131160138",2,"202000",131,11,,1,,,,,,,,0,,,,2389
2020-01-06 00:00:00,,"200011","2016131200011",2,"202000",131,15,,1,,,,,,,,0,,,,2462
2020-01-15 00:00:00,,"150114","2016131150114",2,"202000",131,21,,1,,,,,,,,0,,,,2517
2020-03-02 00:00:00,,"160059","2016131160059",2,"202000",131,10,,1,,,,,,,,0,,,,2683
2020-04-15 00:00:00,,"190023","2016131190023",2,"202000",131,1,,1,,,,,,,,0,,,,2696
2019-10-02 00:00:00,,"150007","2022132150007",2,"202000",132,3,,1,,,,,,,,0,,,,2206
2019-10-02 00:00:00,,"150041","2022132150041",2,"202000",132,5,,1,,,,,,,,0,,,,2208
2019-10-02 00:00:00,,"150069","2022132150069",2,"202000",132,1,,1,,,,,,,,0,,,,2217
2019-10-02 00:00:00,,"150101","2022132150101",2,"202000",132,6,,1,,,,,,,,0,,,,2220
2019-10-02 00:00:00,,"150111","2022132150111",2,"202000",132,10,,1,,,,,,,,0,,,,2223
2019-10-02 00:00:00,,"160002","2022132160002",2,"202000",132,4,,1,,,,,,,,0,,,,2207
2019-10-02 00:00:00,,"160050","2022132160050",2,"202000",132,16,,1,,,,,,,,0,,,,2216
2019-10-02 00:00:00,,"160158","2022132160158",2,"202000",132,12,,1,,,,,,,,0,,,,2213
2019-10-02 00:00:00,,"170008","2022132170008",2,"202000",132,8,,1,,,,,,,,0,,,,2211
2019-10-02 00:00:00,,"190009","2022132190009",2,"202000",132,14,,1,,,,,,,,0,,,,2214
2019-12-16 00:00:00,,"190122","2022132190122",2,"202000",132,15,,1,,,,,,,,0,,,,2406
2019-12-19 00:00:00,,"190135","2022132190135",2,"202000",132,2,,1,,,,,,,,0,,,,2433
2020-01-22 00:00:00,,"160057","2022137160057",2,"202000",137,1,,1,,,,,,,,0,,,,2554
2020-01-23 00:00:00,,"150059","2022137150059",2,"202000",137,7,,1,,,,,,,,0,,,,2562
2019-10-01 00:00:00,,"160094","2026138160094",2,"202000",138,6,,1,,,,,,,,0,,,,2080
2019-10-03 00:00:00,,"150028","2026138150028",2,"202000",138,22,,1,,,,,,,,0,,,,2250
2019-10-03 00:00:00,,"150047","2026138150047",2,"202000",138,4,,1,,,,,,,,0,,,,2253
2019-10-03 00:00:00,,"150098","2026138150098",2,"202000",138,14,,1,,,,,,,,0,,,,2248
2019-10-03 00:00:00,,"150116","2026138150116",2,"202000",138,9,,1,,,,,,,,0,,,,2245
2019-10-03 00:00:00,,"160077","2026138160077",2,"202000",138,18,,1,,,,,,,,0,,,,2259
2019-10-03 00:00:00,,"160088","2026138160088",2,"202000",138,7,,1,,,,,,,,0,,,,2254
2019-10-03 00:00:00,,"160131","2026138160131",2,"202000",138,11,,1,,,,,,,,0,,,,2256
2019-10-03 00:00:00,,"160160","2026138160160",2,"202000",138,21,,1,,,,,,,,0,,,,2262
2019-10-03 00:00:00,,"170080","2026138170080",2,"202000",138,5,,1,,,,,,,,0,,,,2244
2019-10-03 00:00:00,,"170088","2026138170088",2,"202000",138,12,,1,,,,,,,,0,,,,2246
2019-10-03 00:00:00,,"170127","2026138170127",2,"202000",138,13,,1,,,,,,,,0,,,,2247
2019-10-03 00:00:00,,"180110","2026138180110",2,"202000",138,19,,1,,,,,,,,0,,,,2249
2019-10-03 00:00:00,,"190026","2026138190026",2,"202000",138,17,,1,,,,,,,,0,,,,2258
2019-10-03 00:00:00,,"190087","2026138190087",2,"202000",138,20,,1,,,,,,,,0,,,,2261
2019-10-24 00:00:00,,"160038","2026138160038",2,"202000",138,8,,1,,,,,,,,0,,,,2331
2019-12-03 00:00:00,,"190104","2026138190104",2,"202000",138,10,,1,,,,,,,,0,,,,2373
2019-12-20 00:00:00,,"190142","2026138190142",2,"202000",138,15,,1,,,,,,,,0,,,,2443
2020-01-09 00:00:00,,"200031","2026138200031",2,"202000",138,16,,1,,,,,,,,0,,,,2488
2020-01-15 00:00:00,,"200049","2026138200049",2,"202000",138,3,,1,,,,,,,,0,,,,2520
2020-01-24 00:00:00,,"180075","2026138180075",2,"202000",138,1,,1,,,,,,,,0,,,,2575
2020-01-31 00:00:00,,"160087","2026138160087",2,"202000",138,2,,1,,,,,,,,0,,,,2599
2020-10-23 00:00:00,,"160035","2135140160035",5,"202100",140,11,,1,,,,,,,,0,,,,2719
2020-10-23 00:00:00,,"190080","2135140190080",5,"202100",140,17,,1,,,,,,,,0,,,,2708
2020-10-24 00:00:00,,"180006","2135140180006",5,"202100",140,10,,1,,,,,,,,0,,,,2736
2020-10-26 00:00:00,,"150102","2135140150102",5,"202100",140,8,,1,,,,,,,,0,,,,2745
2020-10-27 00:00:00,,"150053","2135140150053",5,"202100",140,23,,1,,,,,,,,0,,,,2777
2020-10-30 00:00:00,,"160062","2135140160062",5,"202100",140,14,,1,,,,,,,,0,,,,2835
2020-11-05 00:00:00,,"160056","2135140160056",5,"202100",140,18,,1,,,,,,,,0,,,,2858
2020-12-04 00:00:00,,"170001","2135140170001",5,"202100",140,21,,1,,,,,,,,0,,,,2899
2020-12-09 00:00:00,,"160106","2135140160106",5,"202100",140,2,,1,,,,,,,,0,,,,2905
2020-12-10 00:00:00,,"150020","2135140150020",5,"202100",140,9,,1,,,,,,,,0,,,,2908
2020-12-10 00:00:00,,"150119","2135140150119",5,"202100",140,20,,1,,,,,,,,0,,,,2911
2020-12-18 00:00:00,,"150086","2135140150086",5,"202100",140,24,,1,,,,,,,,0,,,,2951
2020-12-18 00:00:00,,"200005","2135140200005",5,"202100",140,22,,1,,,,,,,,0,,,,2938
2020-12-30 00:00:00,,"150058","2135140150058",5,"202100",140,5,,1,,,,,,,,0,,,,3085
2020-12-30 00:00:00,,"180120","2135140180120",5,"202100",140,1,,1,,,,,,,,0,,,,3079
2020-12-30 00:00:00,,"190095","2135140190095",5,"202100",140,7,,1,,,,,,,,0,,,,3111
2020-12-30 00:00:00,,"190103","2135140190103",5,"202100",140,6,,1,,,,,,,,0,,,,3091
2020-12-30 00:00:00,,"190136","2135140190136",5,"202100",140,13,,1,,,,,,,,0,,,,3118
2020-12-30 00:00:00,,"200046","2135140200046",5,"202100",140,12,,1,,,,,,,,0,,,,3096
2020-12-30 00:00:00,,"200077","2135140200077",5,"202100",140,19,,1,,,,,,,,0,,,,3101
2020-12-30 00:00:00,,"200081","2135140200081",5,"202100",140,16,,1,,,,,,,,0,,,,3099
2021-01-08 00:00:00,,"210008","2135140210008",5,"202100",140,3,,1,,,,,,,,0,,,,3137
2021-01-19 00:00:00,,"160015","2135140160015",5,"202100",140,4,,1,,,,,,,,0,,,,3159
2021-02-05 00:00:00,,"210040","2135140210040",5,"202100",140,15,,1,,,,,,,,0,,,,3224
2020-10-23 00:00:00,,"200047","2117141200047",3,"202100",141,8,,1,,,,,,,,0,,,,2712
2020-11-12 00:00:00,,"200103","2117141200103",3,"202100",141,3,,1,,,,,,,,0,,,,2872
2020-12-04 00:00:00,,"200111","2117141200111",3,"202100",141,2,,1,,,,,,,,0,,,,2897
2020-12-18 00:00:00,,"190129","2117141190129",3,"202100",141,9,,1,,,,,,,,0,,,,2962
2020-12-18 00:00:00,,"200119","2117141200119",3,"202100",141,10,,1,,,,,,,,0,,,,2960
2020-12-30 00:00:00,,"200056","2117141200056",3,"202100",141,6,,1,,,,,,,,0,,,,3107
2021-01-20 00:00:00,,"210018","2117141210018",3,"202100",141,1,,1,,,,,,,,0,,,,3164
2021-02-25 00:00:00,,"200036","2117141200036",3,"202100",141,4,,1,,,,,,,,0,,,,3237
2021-02-25 00:00:00,,"200037","2117141200037",3,"202100",141,5,,1,,,,,,,,0,,,,3238
2021-09-15 00:00:00,,"210090","2117141210090",3,"202100",141,7,,1,,,,,,,,0,,,,3322
2020-10-27 00:00:00,,"190121","219142190121",3,"202100",142,2,,1,,,,,,,,0,,,,2770
2020-10-27 00:00:00,,"200054","219142200054",3,"202100",142,7,,1,,,,,,,,0,,,,2752
2020-10-28 00:00:00,,"200053","219142200053",3,"202100",142,9,,1,,,,,,,,0,,,,2784
2020-11-03 00:00:00,,"200029","219142200029",3,"202100",142,6,,1,,,,,,,,0,,,,2849
2020-11-26 00:00:00,,"200108","219142200108",3,"202100",142,8,,1,,,,,,,,0,,,,2887
2020-12-18 00:00:00,,"200038","219142200038",3,"202100",142,5,,1,,,,,,,,0,,,,2942
2020-12-30 00:00:00,,"200091","219142200091",3,"202100",142,3,,1,,,,,,,,0,,,,3108
2021-01-20 00:00:00,,"200076","219142200076",3,"202100",142,1,,1,,,,,,,,0,,,,3161
2021-02-05 00:00:00,,"210041","219142210041",3,"202100",142,4,,1,,,,,,,,0,,,,3225
2020-10-23 00:00:00,,"200034","213143200034",3,"202100",143,14,,1,,,,,,,,0,,,,2723
2020-10-23 00:00:00,,"200064","213143200064",3,"202100",143,3,,1,,,,,,,,0,,,,2730
2020-12-18 00:00:00,,"160092","2124146160092",2,"202100",146,3,,1,,,,,,,,0,,,,2959
2020-12-30 00:00:00,,"150088","2124146150088",2,"202100",146,18,,1,,,,,,,,0,,,,3067
2020-12-30 00:00:00,,"150114","2124146150114",2,"202100",146,19,,1,,,,,,,,0,,,,3070
2020-12-30 00:00:00,,"180028","2124146180028",2,"202100",146,14,,1,,,,,,,,0,,,,3040
2020-12-30 00:00:00,,"190008","2124146190008",2,"202100",146,1,,1,,,,,,,,0,,,,3034
2020-12-30 00:00:00,,"190023","2124146190023",2,"202100",146,2,,1,,,,,,,,0,,,,3047
2021-01-11 00:00:00,,"210011","2124146210011",2,"202100",146,10,,1,,,,,,,,0,,,,3140
